amfi_code,date,nav,nav
119093,2022-07-08,37.0543,37.0543
119093,2022-07-11,36.6764,36.6764
119093,2022-07-12,36.3511,36.3511
119093,2022-07-13,35.9305,35.9305
119093,2022-07-14,36.1252,36.1252
119093,2022-07-15,36.107,36.107
119093,2022-07-18,36.1091,36.1091
119093,2022-07-19,35.5884,35.5884
119093,2022-07-20,35.5962,35.5962
119093,2022-07-21,35.8142,35.8142
119093,2022-07-22,35.2553,35.2553
119093,2022-07-25,35.1073,35.1073
119093,2022-07-26,34.6424,34.6424
119093,2022-07-27,34.532,34.532
119093,2022-07-28,34.2764,34.2764
119093,2022-07-29,34.4095,34.4095
119093,2022-08-01,34.4786,34.4786
119093,2022-08-02,34.8916,34.8916
119093,2022-08-03,34.8929,34.8929
119093,2022-08-04,35.0153,35.0153
119093,2022-08-05,34.8615,34.8615
119093,2022-08-08,34.5418,34.5418
119093,2022-08-09,34.815,34.815
119093,2022-08-10,35.217,35.217
119093,2022-08-11,35.4551,35.4551
119093,2022-08-12,35.5145,35.5145
119093,2022-08-15,35.2289,35.2289
119093,2022-08-16,35.6037,35.6037
119093,2022-08-17,35.8046,35.8046
119093,2022-08-18,36.4686,36.4686
119093,2022-08-19,36.1178,36.1178
119093,2022-08-22,36.4124,36.4124
119093,2022-08-23,36.608,36.608
119093,2022-08-24,36.5166,36.5166
119093,2022-08-25,36.9775,36.9775
119093,2022-08-26,37.1281,37.1281
119093,2022-08-29,36.8416,36.8416
119093,2022-08-30,36.8222,36.8222
119093,2022-08-31,36.5342,36.5342
119093,2022-09-01,36.4023,36.4023
119093,2022-09-02,36.6479,36.6479
119093,2022-09-05,36.9881,36.9881
119093,2022-09-06,37.0794,37.0794
119093,2022-09-07,36.854,36.854
119093,2022-09-08,36.9973,36.9973
119093,2022-09-09,37.2533,37.2533
119093,2022-09-12,36.6299,36.6299
119093,2022-09-13,36.6864,36.6864
119093,2022-09-14,36.6438,36.6438
119093,2022-09-15,36.9724,36.9724
119093,2022-09-16,37.1175,37.1175
119093,2022-09-19,37.2957,37.2957
119093,2022-09-20,37.1566,37.1566
119093,2022-09-21,37.1764,37.1764
119093,2022-09-22,37.5064,37.5064
119093,2022-09-23,37.5043,37.5043
119093,2022-09-26,37.5815,37.5815
119093,2022-09-27,37.095,37.095
119093,2022-09-28,37.0917,37.0917
119093,2022-09-29,36.4581,36.4581
119093,2022-09-30,36.3113,36.3113
119093,2022-10-03,36.3504,36.3504
119093,2022-10-04,36.616,36.616
119093,2022-10-05,36.3135,36.3135
119093,2022-10-06,36.4522,36.4522
119093,2022-10-07,36.9464,36.9464
119093,2022-10-10,36.7571,36.7571
119093,2022-10-11,36.2777,36.2777
119093,2022-10-12,36.3894,36.3894
119093,2022-10-13,36.0274,36.0274
119093,2022-10-14,35.7866,35.7866
119093,2022-10-17,36.0978,36.0978
119093,2022-10-18,36.7192,36.7192
119093,2022-10-19,36.4154,36.4154
119093,2022-10-20,36.198,36.198
119093,2022-10-21,36.0764,36.0764
119093,2022-10-24,35.9211,35.9211
119093,2022-10-25,36.5577,36.5577
119093,2022-10-26,36.4058,36.4058
119093,2022-10-27,36.3002,36.3002
119093,2022-10-28,36.8403,36.8403
119093,2022-10-31,37.0473,37.0473
119093,2022-11-01,37.3901,37.3901
119093,2022-11-02,37.1116,37.1116
119093,2022-11-03,36.9576,36.9576
119093,2022-11-04,36.6391,36.6391
119093,2022-11-07,36.918,36.918
119093,2022-11-08,37.3383,37.3383
119093,2022-11-09,37.1605,37.1605
119093,2022-11-10,37.0604,37.0604
119093,2022-11-11,36.9749,36.9749
119093,2022-11-14,36.4926,36.4926
119093,2022-11-15,36.2951,36.2951
119093,2022-11-16,36.5624,36.5624
119093,2022-11-17,36.2999,36.2999
119093,2022-11-18,36.3484,36.3484
119093,2022-11-21,35.9501,35.9501
119093,2022-11-22,35.923,35.923
119093,2022-11-23,35.7634,35.7634
119093,2022-11-24,35.3984,35.3984
119093,2022-11-25,35.6644,35.6644
119093,2022-11-28,35.9502,35.9502
119093,2022-11-29,35.6625,35.6625
119093,2022-11-30,35.613,35.613
119093,2022-12-01,35.6453,35.6453
119093,2022-12-02,35.0974,35.0974
119093,2022-12-05,34.6855,34.6855
119093,2022-12-06,35.0993,35.0993
119093,2022-12-07,34.7891,34.7891
119093,2022-12-08,35.1954,35.1954
119093,2022-12-09,34.7982,34.7982
119093,2022-12-12,35.0191,35.0191
119093,2022-12-13,34.9411,34.9411
119093,2022-12-14,34.9065,34.9065
119093,2022-12-15,35.5009,35.5009
119093,2022-12-16,35.1285,35.1285
119093,2022-12-19,35.3314,35.3314
119093,2022-12-20,35.5227,35.5227
119093,2022-12-21,36.6082,36.6082
119093,2022-12-22,36.2808,36.2808
119093,2022-12-23,36.0996,36.0996
119093,2022-12-26,36.3791,36.3791
119093,2022-12-27,36.3336,36.3336
119093,2022-12-28,36.2042,36.2042
119093,2022-12-29,36.5301,36.5301
119093,2022-12-30,36.4631,36.4631
119093,2023-01-02,36.1961,36.1961
119093,2023-01-03,36.4475,36.4475
119093,2023-01-04,36.5872,36.5872
119093,2023-01-05,36.5052,36.5052
119093,2023-01-06,36.4082,36.4082
119093,2023-01-09,36.1342,36.1342
119093,2023-01-10,36.3848,36.3848
119093,2023-01-11,36.2881,36.2881
119093,2023-01-12,36.0612,36.0612
119093,2023-01-13,35.6731,35.6731
119093,2023-01-16,35.8151,35.8151
119093,2023-01-17,35.6732,35.6732
119093,2023-01-18,35.0637,35.0637
119093,2023-01-19,34.7115,34.7115
119093,2023-01-20,34.6579,34.6579
119093,2023-01-23,34.613,34.613
119093,2023-01-24,34.5566,34.5566
119093,2023-01-25,34.4579,34.4579
119093,2023-01-26,34.0298,34.0298
119093,2023-01-27,33.7858,33.7858
119093,2023-01-30,34.158,34.158
119093,2023-01-31,34.4894,34.4894
119093,2023-02-01,34.6835,34.6835
119093,2023-02-02,34.8515,34.8515
119093,2023-02-03,35.1489,35.1489
119093,2023-02-06,34.8211,34.8211
119093,2023-02-07,34.8492,34.8492
119093,2023-02-08,34.5244,34.5244
119093,2023-02-09,34.2078,34.2078
119093,2023-02-10,34.3368,34.3368
119093,2023-02-13,34.6425,34.6425
119093,2023-02-14,34.6012,34.6012
119093,2023-02-15,35.1262,35.1262
119093,2023-02-16,35.21,35.21
119093,2023-02-17,34.9877,34.9877
119093,2023-02-20,34.6718,34.6718
119093,2023-02-21,35.0026,35.0026
119093,2023-02-22,35.0604,35.0604
119093,2023-02-23,35.2882,35.2882
119093,2023-02-24,34.4885,34.4885
119093,2023-02-27,34.5808,34.5808
119093,2023-02-28,34.4428,34.4428
119093,2023-03-01,34.0396,34.0396
119093,2023-03-02,34.0383,34.0383
119093,2023-03-03,34.3854,34.3854
119093,2023-03-06,35.0977,35.0977
119093,2023-03-07,35.1909,35.1909
119093,2023-03-08,34.9895,34.9895
119093,2023-03-09,34.7708,34.7708
119093,2023-03-10,35.0855,35.0855
119093,2023-03-13,34.7963,34.7963
119093,2023-03-14,35.0059,35.0059
119093,2023-03-15,35.1148,35.1148
119093,2023-03-16,35.1897,35.1897
119093,2023-03-17,34.7243,34.7243
119093,2023-03-20,34.633,34.633
119093,2023-03-21,34.2081,34.2081
119093,2023-03-22,34.0487,34.0487
119093,2023-03-23,34.3429,34.3429
119093,2023-03-24,34.7357,34.7357
119093,2023-03-27,34.8193,34.8193
119093,2023-03-28,34.6625,34.6625
119093,2023-03-29,35.1695,35.1695
119093,2023-03-30,35.007,35.007
119093,2023-03-31,34.676,34.676
119093,2023-04-03,34.9077,34.9077
119093,2023-04-04,35.067,35.067
119093,2023-04-05,34.9176,34.9176
119093,2023-04-06,34.9665,34.9665
119093,2023-04-07,35.1212,35.1212
119093,2023-04-10,35.2025,35.2025
119093,2023-04-11,35.3635,35.3635
119093,2023-04-12,35.2243,35.2243
119093,2023-04-13,35.4064,35.4064
119093,2023-04-14,35.4302,35.4302
119093,2023-04-17,35.3013,35.3013
119093,2023-04-18,35.243,35.243
119093,2023-04-19,35.2307,35.2307
119093,2023-04-20,34.8024,34.8024
119093,2023-04-21,34.6254,34.6254
119093,2023-04-24,34.6631,34.6631
119093,2023-04-25,34.2703,34.2703
119093,2023-04-26,34.101,34.101
119093,2023-04-27,34.8437,34.8437
119093,2023-04-28,34.5162,34.5162
119093,2023-05-01,34.4174,34.4174
119093,2023-05-02,34.1829,34.1829
119093,2023-05-03,34.1653,34.1653
119093,2023-05-04,33.9381,33.9381
119093,2023-05-05,33.8829,33.8829
119093,2023-05-08,33.6862,33.6862
119093,2023-05-09,34.0187,34.0187
119093,2023-05-10,34.0607,34.0607
119093,2023-05-11,33.7782,33.7782
119093,2023-05-12,34.0472,34.0472
119093,2023-05-15,33.7781,33.7781
119093,2023-05-16,33.3325,33.3325
119093,2023-05-17,33.3488,33.3488
119093,2023-05-18,33.932,33.932
119093,2023-05-19,33.4067,33.4067
119093,2023-05-22,33.0339,33.0339
119093,2023-05-23,33.271,33.271
119093,2023-05-24,33.1001,33.1001
119093,2023-05-25,33.2964,33.2964
119093,2023-05-26,33.0685,33.0685
119093,2023-05-29,33.127,33.127
119093,2023-05-30,33.6579,33.6579
119093,2023-05-31,33.3224,33.3224
119093,2023-06-01,33.6419,33.6419
119093,2023-06-02,33.8617,33.8617
119093,2023-06-05,33.4371,33.4371
119093,2023-06-06,33.6197,33.6197
119093,2023-06-07,33.6586,33.6586
119093,2023-06-08,33.703,33.703
119093,2023-06-09,33.8207,33.8207
119093,2023-06-12,33.7337,33.7337
119093,2023-06-13,33.772,33.772
119093,2023-06-14,33.8614,33.8614
119093,2023-06-15,34.1026,34.1026
119093,2023-06-16,33.6637,33.6637
119093,2023-06-19,34.0667,34.0667
119093,2023-06-20,33.7388,33.7388
119093,2023-06-21,33.9837,33.9837
119093,2023-06-22,34.0251,34.0251
119093,2023-06-23,33.6601,33.6601
119093,2023-06-26,33.8347,33.8347
119093,2023-06-27,33.5711,33.5711
119093,2023-06-28,33.9065,33.9065
119093,2023-06-29,33.712,33.712
119093,2023-06-30,33.2876,33.2876
119093,2023-07-03,33.7584,33.7584
119093,2023-07-04,33.8299,33.8299
119093,2023-07-05,34.1072,34.1072
119093,2023-07-06,33.8695,33.8695
119093,2023-07-07,33.3263,33.3263
119093,2023-07-10,33.8397,33.8397
119093,2023-07-11,33.8553,33.8553
119093,2023-07-12,34.0199,34.0199
119093,2023-07-13,34.2351,34.2351
119093,2023-07-14,34.1516,34.1516
119093,2023-07-17,34.2374,34.2374
119093,2023-07-18,34.74,34.74
119093,2023-07-19,34.748,34.748
119093,2023-07-20,35.056,35.056
119093,2023-07-21,34.4635,34.4635
119093,2023-07-24,34.8248,34.8248
119093,2023-07-25,34.3782,34.3782
119093,2023-07-26,34.7035,34.7035
119093,2023-07-27,34.8412,34.8412
119093,2023-07-28,34.8297,34.8297
119093,2023-07-31,34.8171,34.8171
119093,2023-08-01,34.7575,34.7575
119093,2023-08-02,34.5246,34.5246
119093,2023-08-03,34.4798,34.4798
119093,2023-08-04,35.1759,35.1759
119093,2023-08-07,35.6006,35.6006
119093,2023-08-08,35.3464,35.3464
119093,2023-08-09,35.4483,35.4483
119093,2023-08-10,35.4966,35.4966
119093,2023-08-11,35.4704,35.4704
119093,2023-08-14,35.1762,35.1762
119093,2023-08-15,35.333,35.333
119093,2023-08-16,35.616,35.616
119093,2023-08-17,35.3733,35.3733
119093,2023-08-18,36.0072,36.0072
119093,2023-08-21,36.5126,36.5126
119093,2023-08-22,36.7085,36.7085
119093,2023-08-23,36.3306,36.3306
119093,2023-08-24,36.4783,36.4783
119093,2023-08-25,36.588,36.588
119093,2023-08-28,36.7729,36.7729
119093,2023-08-29,37.3116,37.3116
119093,2023-08-30,37.2729,37.2729
119093,2023-08-31,37.9718,37.9718
119093,2023-09-01,38.1278,38.1278
119093,2023-09-04,38.0499,38.0499
119093,2023-09-05,38.8837,38.8837
119093,2023-09-06,39.1895,39.1895
119093,2023-09-07,39.0528,39.0528
119093,2023-09-08,39.102,39.102
119093,2023-09-11,39.342,39.342
119093,2023-09-12,39.3099,39.3099
119093,2023-09-13,39.3767,39.3767
119093,2023-09-14,39.1141,39.1141
119093,2023-09-15,38.557,38.557
119093,2023-09-18,38.6131,38.6131
119093,2023-09-19,38.6808,38.6808
119093,2023-09-20,38.881,38.881
119093,2023-09-21,38.7039,38.7039
119093,2023-09-22,38.2688,38.2688
119093,2023-09-25,37.9639,37.9639
119093,2023-09-26,38.3388,38.3388
119093,2023-09-27,38.1337,38.1337
119093,2023-09-28,38.005,38.005
119093,2023-09-29,37.9199,37.9199
119093,2023-10-02,37.7329,37.7329
119093,2023-10-03,37.5222,37.5222
119093,2023-10-04,37.2543,37.2543
119093,2023-10-05,37.7368,37.7368
119093,2023-10-06,37.9834,37.9834
119093,2023-10-09,38.4235,38.4235
119093,2023-10-10,38.9379,38.9379
119093,2023-10-11,38.1589,38.1589
119093,2023-10-12,38.2944,38.2944
119093,2023-10-13,38.1166,38.1166
119093,2023-10-16,38.5138,38.5138
119093,2023-10-17,38.2825,38.2825
119093,2023-10-18,37.9478,37.9478
119093,2023-10-19,37.4903,37.4903
119093,2023-10-20,37.4096,37.4096
119093,2023-10-23,37.7321,37.7321
119093,2023-10-24,37.837,37.837
119093,2023-10-25,37.4571,37.4571
119093,2023-10-26,38.1947,38.1947
119093,2023-10-27,38.434,38.434
119093,2023-10-30,38.7184,38.7184
119093,2023-10-31,39.1798,39.1798
119093,2023-11-01,38.6371,38.6371
119093,2023-11-02,38.3476,38.3476
119093,2023-11-03,38.6468,38.6468
119093,2023-11-06,38.3913,38.3913
119093,2023-11-07,38.3181,38.3181
119093,2023-11-08,38.3116,38.3116
119093,2023-11-09,37.9019,37.9019
119093,2023-11-10,37.801,37.801
119093,2023-11-13,38.1268,38.1268
119093,2023-11-14,38.3926,38.3926
119093,2023-11-15,38.7914,38.7914
119093,2023-11-16,39.1586,39.1586
119093,2023-11-17,39.3193,39.3193
119093,2023-11-20,39.4531,39.4531
119093,2023-11-21,39.5617,39.5617
119093,2023-11-22,39.3638,39.3638
119093,2023-11-23,39.028,39.028
119093,2023-11-24,38.8114,38.8114
119093,2023-11-27,38.72,38.72
119093,2023-11-28,38.5165,38.5165
119093,2023-11-29,38.6773,38.6773
119093,2023-11-30,38.7662,38.7662
119093,2023-12-01,38.8922,38.8922
119093,2023-12-04,39.033,39.033
119093,2023-12-05,39.4671,39.4671
119093,2023-12-06,39.4845,39.4845
119093,2023-12-07,39.8578,39.8578
119093,2023-12-08,40.0604,40.0604
119093,2023-12-11,40.4824,40.4824
119093,2023-12-12,41.0842,41.0842
119093,2023-12-13,41.315,41.315
119093,2023-12-14,41.3741,41.3741
119093,2023-12-15,41.431,41.431
119093,2023-12-18,41.2809,41.2809
119093,2023-12-19,41.1191,41.1191
119093,2023-12-20,41.4689,41.4689
119093,2023-12-21,41.1392,41.1392
119093,2023-12-22,41.7508,41.7508
119093,2023-12-25,41.7165,41.7165
119093,2023-12-26,42.8049,42.8049
119093,2023-12-27,42.566,42.566
119093,2023-12-28,42.682,42.682
119093,2023-12-29,42.5718,42.5718
119093,2024-01-01,42.2968,42.2968
119093,2024-01-02,42.7176,42.7176
119093,2024-01-03,42.3249,42.3249
119093,2024-01-04,42.095,42.095
119093,2024-01-05,42.3351,42.3351
119093,2024-01-08,42.6361,42.6361
119093,2024-01-09,42.1377,42.1377
119093,2024-01-10,42.3763,42.3763
119093,2024-01-11,42.4464,42.4464
119093,2024-01-12,42.1259,42.1259
119093,2024-01-15,41.8554,41.8554
119093,2024-01-16,41.1327,41.1327
119093,2024-01-17,41.7821,41.7821
119093,2024-01-18,42.1796,42.1796
119093,2024-01-19,41.7243,41.7243
119093,2024-01-22,42.041,42.041
119093,2024-01-23,41.8503,41.8503
119093,2024-01-24,42.2111,42.2111
119093,2024-01-25,42.0485,42.0485
119093,2024-01-26,41.9356,41.9356
119093,2024-01-29,41.8507,41.8507
119093,2024-01-30,41.6303,41.6303
119093,2024-01-31,42.1689,42.1689
119093,2024-02-01,42.5263,42.5263
119093,2024-02-02,42.5896,42.5896
119093,2024-02-05,42.9983,42.9983
119093,2024-02-06,42.4076,42.4076
119093,2024-02-07,41.9723,41.9723
119093,2024-02-08,42.17,42.17
119093,2024-02-09,42.4664,42.4664
119093,2024-02-12,42.5931,42.5931
119093,2024-02-13,41.9134,41.9134
119093,2024-02-14,41.5439,41.5439
119093,2024-02-15,41.7184,41.7184
119093,2024-02-16,42.6427,42.6427
119093,2024-02-19,43.1255,43.1255
119093,2024-02-20,43.7521,43.7521
119093,2024-02-21,43.9061,43.9061
119093,2024-02-22,44.0577,44.0577
119093,2024-02-23,43.6805,43.6805
119093,2024-02-26,44.0714,44.0714
119093,2024-02-27,44.0657,44.0657
119093,2024-02-28,44.3586,44.3586
119093,2024-02-29,44.3935,44.3935
119093,2024-03-01,44.5259,44.5259
119093,2024-03-04,44.5144,44.5144
119093,2024-03-05,44.6257,44.6257
119093,2024-03-06,45.0443,45.0443
119093,2024-03-07,44.5671,44.5671
119093,2024-03-08,44.0068,44.0068
119093,2024-03-11,44.1952,44.1952
119093,2024-03-12,44.7834,44.7834
119093,2024-03-13,45.4804,45.4804
119093,2024-03-14,45.0151,45.0151
119093,2024-03-15,44.8786,44.8786
119093,2024-03-18,44.3198,44.3198
119093,2024-03-19,44.1279,44.1279
119093,2024-03-20,44.59,44.59
119093,2024-03-21,44.608,44.608
119093,2024-03-22,44.4841,44.4841
119093,2024-03-25,44.7215,44.7215
119093,2024-03-26,44.4319,44.4319
119093,2024-03-27,45.0838,45.0838
119093,2024-03-28,45.11,45.11
119093,2024-03-29,44.9736,44.9736
119093,2024-04-01,45.2303,45.2303
119093,2024-04-02,45.6301,45.6301
119093,2024-04-03,46.3007,46.3007
119093,2024-04-04,46.2389,46.2389
119093,2024-04-05,46.708,46.708
119093,2024-04-08,46.7739,46.7739
119093,2024-04-09,46.5463,46.5463
119093,2024-04-10,46.2524,46.2524
119093,2024-04-11,45.8307,45.8307
119093,2024-04-12,45.5554,45.5554
119093,2024-04-15,46.0296,46.0296
119093,2024-04-16,46.3413,46.3413
119093,2024-04-17,45.8604,45.8604
119093,2024-04-18,45.1828,45.1828
119093,2024-04-19,44.7649,44.7649
119093,2024-04-22,44.4822,44.4822
119093,2024-04-23,44.3863,44.3863
119093,2024-04-24,44.8709,44.8709
119093,2024-04-25,44.6777,44.6777
119093,2024-04-26,45.3682,45.3682
119093,2024-04-29,44.724,44.724
119093,2024-04-30,44.6097,44.6097
119093,2024-05-01,44.943,44.943
119093,2024-05-02,45.3034,45.3034
119093,2024-05-03,45.1928,45.1928
119093,2024-05-06,45.6174,45.6174
119093,2024-05-07,45.969,45.969
119093,2024-05-08,45.7169,45.7169
119093,2024-05-09,45.8677,45.8677
119093,2024-05-10,46.177,46.177
119093,2024-05-13,45.9527,45.9527
119093,2024-05-14,46.6686,46.6686
119093,2024-05-15,46.3499,46.3499
119093,2024-05-16,46.4328,46.4328
119093,2024-05-17,45.9476,45.9476
119093,2024-05-20,46.0132,46.0132
119093,2024-05-21,45.6057,45.6057
119093,2024-05-22,45.511,45.511
119093,2024-05-23,44.9018,44.9018
119093,2024-05-24,45.243,45.243
119093,2024-05-27,45.4088,45.4088
119093,2024-05-28,45.87,45.87
119093,2024-05-29,45.7531,45.7531
119093,2024-05-30,46.2368,46.2368
119093,2024-05-31,46.2767,46.2767
119093,2024-06-03,46.3468,46.3468
119093,2024-06-04,47.2434,47.2434
119093,2024-06-05,47.0661,47.0661
119093,2024-06-06,47.6029,47.6029
119093,2024-06-07,47.8294,47.8294
119093,2024-06-10,47.6133,47.6133
119093,2024-06-11,47.0884,47.0884
119093,2024-06-12,46.6854,46.6854
119093,2024-06-13,47.1775,47.1775
119093,2024-06-14,47.9294,47.9294
119093,2024-06-17,47.9929,47.9929
119093,2024-06-18,48.0786,48.0786
119093,2024-06-19,48.4339,48.4339
119093,2024-06-20,48.4903,48.4903
119093,2024-06-21,48.9881,48.9881
119093,2024-06-24,49.1396,49.1396
119093,2024-06-25,49.2238,49.2238
119093,2024-06-26,48.9464,48.9464
119093,2024-06-27,48.5651,48.5651
119093,2024-06-28,47.2551,47.2551
119093,2024-07-01,47.7969,47.7969
119093,2024-07-02,47.7597,47.7597
119093,2024-07-03,47.6159,47.6159
119093,2024-07-04,46.8275,46.8275
119093,2024-07-05,46.5879,46.5879
119093,2024-07-08,46.2958,46.2958
119093,2024-07-09,45.9962,45.9962
119093,2024-07-10,46.1552,46.1552
119093,2024-07-11,46.2288,46.2288
119093,2024-07-12,45.7007,45.7007
119093,2024-07-15,45.2039,45.2039
119093,2024-07-16,44.7118,44.7118
119093,2024-07-17,45.4549,45.4549
119093,2024-07-18,46.081,46.081
119093,2024-07-19,45.7596,45.7596
119093,2024-07-22,44.992,44.992
119093,2024-07-23,45.0661,45.0661
119093,2024-07-24,45.108,45.108
119093,2024-07-25,45.2576,45.2576
119093,2024-07-26,45.578,45.578
119093,2024-07-29,45.7835,45.7835
119093,2024-07-30,45.3583,45.3583
119093,2024-07-31,45.4996,45.4996
119093,2024-08-01,45.8672,45.8672
119093,2024-08-02,45.5987,45.5987
119093,2024-08-05,45.7431,45.7431
119093,2024-08-06,45.5441,45.5441
119093,2024-08-07,46.3769,46.3769
119093,2024-08-08,45.8611,45.8611
119093,2024-08-09,46.3549,46.3549
119093,2024-08-12,45.7004,45.7004
119093,2024-08-13,46.4528,46.4528
119093,2024-08-14,46.0112,46.0112
119093,2024-08-15,46.112,46.112
119093,2024-08-16,45.4777,45.4777
119093,2024-08-19,44.9626,44.9626
119093,2024-08-20,45.3434,45.3434
119093,2024-08-21,45.7801,45.7801
119093,2024-08-22,45.9005,45.9005
119093,2024-08-23,46.2253,46.2253
119093,2024-08-26,46.6773,46.6773
119093,2024-08-27,46.4204,46.4204
119093,2024-08-28,45.8749,45.8749
119093,2024-08-29,45.893,45.893
119093,2024-08-30,45.6836,45.6836
119093,2024-09-02,45.8641,45.8641
119093,2024-09-03,46.11,46.11
119093,2024-09-04,45.8573,45.8573
119093,2024-09-05,46.1668,46.1668
119093,2024-09-06,46.4578,46.4578
119093,2024-09-09,46.7793,46.7793
119093,2024-09-10,46.6354,46.6354
119093,2024-09-11,46.9815,46.9815
119093,2024-09-12,47.2218,47.2218
119093,2024-09-13,47.5137,47.5137
119093,2024-09-16,48.2468,48.2468
119093,2024-09-17,48.4115,48.4115
119093,2024-09-18,48.1779,48.1779
119093,2024-09-19,47.733,47.733
119093,2024-09-20,48.235,48.235
119093,2024-09-23,48.4122,48.4122
119093,2024-09-24,49.1559,49.1559
119093,2024-09-25,48.3088,48.3088
119093,2024-09-26,48.7235,48.7235
119093,2024-09-27,48.6365,48.6365
119093,2024-09-30,48.5101,48.5101
119093,2024-10-01,48.2089,48.2089
119093,2024-10-02,48.6179,48.6179
119093,2024-10-03,48.9069,48.9069
119093,2024-10-04,48.4416,48.4416
119093,2024-10-07,48.5372,48.5372
119093,2024-10-08,48.8656,48.8656
119093,2024-10-09,48.9676,48.9676
119093,2024-10-10,49.4739,49.4739
119093,2024-10-11,49.373,49.373
119093,2024-10-14,48.426,48.426
119093,2024-10-15,48.5309,48.5309
119093,2024-10-16,48.6333,48.6333
119093,2024-10-17,48.7921,48.7921
119093,2024-10-18,49.2962,49.2962
119093,2024-10-21,48.4797,48.4797
119093,2024-10-22,48.4028,48.4028
119093,2024-10-23,48.0353,48.0353
119093,2024-10-24,47.5508,47.5508
119093,2024-10-25,47.545,47.545
119093,2024-10-28,47.8649,47.8649
119093,2024-10-29,48.0168,48.0168
119093,2024-10-30,47.7512,47.7512
119093,2024-10-31,47.7146,47.7146
119093,2024-11-01,48.1323,48.1323
119093,2024-11-04,48.4482,48.4482
119093,2024-11-05,48.2374,48.2374
119093,2024-11-06,48.0002,48.0002
119093,2024-11-07,47.3034,47.3034
119093,2024-11-08,47.149,47.149
119093,2024-11-11,46.4566,46.4566
119093,2024-11-12,47.3357,47.3357
119093,2024-11-13,47.0043,47.0043
119093,2024-11-14,47.4908,47.4908
119093,2024-11-15,48.2833,48.2833
119093,2024-11-18,48.4004,48.4004
119093,2024-11-19,48.3827,48.3827
119093,2024-11-20,47.8464,47.8464
119093,2024-11-21,47.6585,47.6585
119093,2024-11-22,48.3624,48.3624
119093,2024-11-25,48.5375,48.5375
119093,2024-11-26,48.5747,48.5747
119093,2024-11-27,49.1654,49.1654
119093,2024-11-28,49.4938,49.4938
119093,2024-11-29,49.4548,49.4548
119093,2024-12-02,49.5748,49.5748
119093,2024-12-03,49.2655,49.2655
119093,2024-12-04,49.0476,49.0476
119093,2024-12-05,48.9837,48.9837
119093,2024-12-06,49.2506,49.2506
119093,2024-12-09,48.7369,48.7369
119093,2024-12-10,48.7948,48.7948
119093,2024-12-11,48.6524,48.6524
119093,2024-12-12,48.2923,48.2923
119093,2024-12-13,48.1537,48.1537
119093,2024-12-16,47.2022,47.2022
119093,2024-12-17,46.9121,46.9121
119093,2024-12-18,46.4834,46.4834
119093,2024-12-19,46.3927,46.3927
119093,2024-12-20,45.4927,45.4927
119093,2024-12-23,45.5928,45.5928
119093,2024-12-24,45.9837,45.9837
119093,2024-12-25,45.9599,45.9599
119093,2024-12-26,46.1863,46.1863
119093,2024-12-27,46.0017,46.0017
119093,2024-12-30,45.3987,45.3987
119093,2024-12-31,45.4228,45.4228
119093,2025-01-01,45.7197,45.7197
119093,2025-01-02,45.2121,45.2121
119093,2025-01-03,45.0503,45.0503
119093,2025-01-06,44.9754,44.9754
119093,2025-01-07,46.1445,46.1445
119093,2025-01-08,46.2594,46.2594
119093,2025-01-09,45.5119,45.5119
119093,2025-01-10,44.679,44.679
119093,2025-01-13,44.991,44.991
119093,2025-01-14,46.0116,46.0116
119093,2025-01-15,45.9214,45.9214
119093,2025-01-16,45.8072,45.8072
119093,2025-01-17,46.0053,46.0053
119093,2025-01-20,45.7061,45.7061
119093,2025-01-21,44.7151,44.7151
119093,2025-01-22,45.1493,45.1493
119093,2025-01-23,44.929,44.929
119093,2025-01-24,45.3704,45.3704
119093,2025-01-27,45.0902,45.0902
119093,2025-01-28,45.1619,45.1619
119093,2025-01-29,45.5272,45.5272
119093,2025-01-30,45.9827,45.9827
119093,2025-01-31,46.101,46.101
119093,2025-02-03,46.1994,46.1994
119093,2025-02-04,46.4766,46.4766
119093,2025-02-05,46.6913,46.6913
119093,2025-02-06,46.1864,46.1864
119093,2025-02-07,45.6947,45.6947
119093,2025-02-10,44.8758,44.8758
119093,2025-02-11,45.2035,45.2035
119093,2025-02-12,45.0693,45.0693
119093,2025-02-13,45.4199,45.4199
119093,2025-02-14,45.6054,45.6054
119093,2025-02-17,45.2273,45.2273
119093,2025-02-18,45.2027,45.2027
119093,2025-02-19,45.045,45.045
119093,2025-02-20,44.8268,44.8268
119093,2025-02-21,45.2134,45.2134
119093,2025-02-24,46.2495,46.2495
119093,2025-02-25,46.7312,46.7312
119093,2025-02-26,46.7442,46.7442
119093,2025-02-27,47.2907,47.2907
119093,2025-02-28,48.0353,48.0353
119093,2025-03-03,47.4735,47.4735
119093,2025-03-04,48.0139,48.0139
119093,2025-03-05,48.3658,48.3658
119093,2025-03-06,48.9005,48.9005
119093,2025-03-07,49.2779,49.2779
119093,2025-03-10,49.2044,49.2044
119093,2025-03-11,50.1204,50.1204
119093,2025-03-12,50.2967,50.2967
119093,2025-03-13,50.1302,50.1302
119093,2025-03-14,50.3804,50.3804
119093,2025-03-17,50.8405,50.8405
119093,2025-03-18,50.9093,50.9093
119093,2025-03-19,51.1125,51.1125
119093,2025-03-20,51.1787,51.1787
119093,2025-03-21,50.9079,50.9079
119093,2025-03-24,50.5664,50.5664
